Client name,Service Offerings,Service Lines,[Year-Month],[Service Offering ID],Country,Collection Days,Revenue,Gross Profit,Direct Profit,Total Cost,Total Cost GP,Total Cost DP,External Blue,External Green,External Red,External Yellow,External Pink,External Orange,External Black,Internal Blue,Internal green,Internal Red,Internal Yellow,Internal Orange,Internal White,Internal Brown,Internal Blue,Internal Pink,Internal Pink
Timpex Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-38.025,-410.9636,410.9636,38.025,372.9386,,,,,,,,372.9386,,,,,,38.025,,,
Timpex Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-33.6799,-4146.0774,4146.0774,33.6799,4112.3975,,,,,,,,4112.3975,,,,,,33.6799,,,
Timpex Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-70.7549,-4449.4552,4449.4552,70.7549,4378.7003,,,,,,,,4378.7003,,,,,,70.7549,,,
TITERLEA Constantin-Dorinel-Valentin,Villafy,Venus,2024-Jan,SO00066,USA,30,1048.91,1040.3872,470.682,578.228,8.5228,569.7052,527.55,,35,,,,0,,,,7.1552,,,8.5228,,,
TITERLEA Constantin-Dorinel-Valentin,Villafy,Venus,2024-Jan,SO00066,USA,30,,-94.0622,-94.0622,94.0622,94.0622,0,,,,,,,,,,,,,,94.0622,,,
TITERLEA Constantin-Dorinel-Valentin,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,150,149.1981,149.1981,0.8019,0.8019,0,,,,,,,,,,,,,,0.8019,,,
TITERLEA Constantin-Dorinel-Valentin,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,,-35.3952,-35.3952,35.3952,35.3952,0,,,,,,,,,,,,,,35.3952,,,
TITERLEA Constantin-Dorinel-Valentin,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,-115.999,-115.999,115.999,115.999,0,,,,,,,,,,,,,,115.999,,,
TITERLEA Constantin-Dorinel-Valentin,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TITERLEA Constantin-Dorinel-Valentin,Cylinder,Mars,2024-Jan,SO00026,USA,30,1850,1850,650,1200,0,1200,,,,,,,1200,,,,,,,,,,
TITERLEA Constantin-Dorinel-Valentin,Cylinder,Mars,2024-Jan,SO00026,USA,30,,-141.5153,-141.5153,141.5153,141.5153,0,,,,,,,,,,,,,,141.5153,,,
TITERLEA Constantin-Dorinel-Valentin,Cylinder,Mars,2024-Jan,SO00026,USA,30,,-1.3028,-1.3028,1.3028,1.3028,0,,,,,,,,,,,,,,1.3028,,,
TIV Immobilienverwaltungs GmbH,Cuboid,Earth,2024-Jan,SO00058,USA,30,2311.17,2311.17,2311.17,0,0,0,,,,,,,,,,,,,,,,,
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,66860.35,66860.35,35483.8749,31376.4751,0,31376.4751,30614.6751,,,761.8,,,,,,,,,,,,,
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,4620.57,4620.57,4620.57,0,0,0,,,,,,,,,,,,,,,,,
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,807.03,807.03,370.321,436.709,0,436.709,436.709,,,,,,,,,,,,,,,,
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-259.259,-259.259,259.259,259.259,0,,,,,259.259,,,,,,,,,,,,
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-3820.6999,-4282.2064,4282.2064,3820.6999,461.5065,,,,,,,,79.2326,38.4822,,46.3375,,,3820.6999,132.4874,,164.9668
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-49.082,-1565.2518,1565.2518,49.082,1516.1698,,,,,,,,568.3555,,,947.8143,,,49.082,,,
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-1.1082,-30.5957,30.5957,1.1082,29.4875,,,,,,,,,,,29.4875,,,1.1082,,,
TIV Immobilienverwaltungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,0,-293.4606,293.4606,0,293.4606,293.4606,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Cuboid,Earth,2024-Jan,SO00058,USA,30,,0,-63.4153,63.4153,0,63.4153,,,,,,,,16.8697,,,46.5456,,,,,,
To Do & Services Dienstleistungs GmbH,Circle,Saturn,2024-Jan,SO00079,UK,60,,0,-46.255,46.255,0,46.255,,,,,,,,,,,,,46.255,,,,
To Do & Services Dienstleistungs GmbH,Circle,Saturn,2024-Jan,SO00079,UK,60,,0,0,0,0,0,,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Circle,Saturn,2024-Jan,SO00079,UK,60,,0,0,0,0,0,,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,,0,-86.3621,86.3621,0,86.3621,,,,,,,,86.3621,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,0,-24.2378,24.2378,0,24.2378,,,,,,,,,,,,,,,24.2378,,
To Do & Services Dienstleistungs GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,0,-8.0784,8.0784,0,8.0784,,,,,,,,,,,,,,,8.0784,,
To Do & Services Dienstleistungs GmbH,Terra Shsave,Mars,2024-Jan,SO00025,CHINA,60,,-30.3731,-30.3731,30.3731,30.3731,0,,,,,,,,,,,,,,30.3731,,,
To Do & Services Dienstleistungs GmbH,Onovo Supply,Mars,2024-Jan,SO00027,USA,30,,-85.0342,-85.0342,85.0342,85.0342,0,,,,,,,,,,,,,,85.0342,,,
To Do & Services Dienstleistungs GmbH,Swish Wallet,Earth,2024-Jan,SO00022,USA,30,3713.14,3711.8437,-1626.1054,5339.2454,1.2963,5337.9491,4979.1807,,,,,,,358.7684,,,,,,1.2963,,,
To Do & Services Dienstleistungs GmbH,Swish Wallet,Earth,2024-Jan,SO00022,USA,30,904.75,904.75,231,673.75,0,673.75,673.75,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Swish Wallet,Earth,2024-Jan,SO00022,USA,30,232.22,-266.3516,-465.1069,697.3269,498.5716,198.7553,,,,,,,,198.7553,,,,,,498.5716,,,
To Do & Services Dienstleistungs GmbH,Swish Wallet,Earth,2024-Jan,SO00022,USA,30,63.33,63.33,63.33,0,0,0,,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,121549.65,94398.0391,51276.0862,70273.5638,27151.6109,43121.9529,43121.9529,,,,27151.6109,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,99476.96,73753.9472,42799.7311,56677.2289,25723.0128,30954.2161,30954.2161,,,,25723.0128,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,16523.75,16523.75,16523.75,0,0,0,,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,16012.65,12804.0287,4771.3151,11241.3349,3208.6213,8032.7136,8032.7136,,,,3208.6213,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,9104.25,6807.195,4424.886,4679.364,2297.055,2382.309,2382.309,,,,2297.055,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,3612.53,3612.53,738.501,2874.029,0,2874.029,2874.029,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,2793.03,2320.37,1768.5498,1024.4802,472.66,551.8202,401.8202,,,150,472.66,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,2765.51,2765.51,1691.126,1074.384,0,1074.384,1074.384,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,2007.05,1730.148,1118.009,889.041,276.902,612.139,576.139,,,36,276.902,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,345.04,337.105,199.555,145.485,7.935,137.55,137.55,,,,7.935,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,204.4,183.76,163.76,40.64,20.64,20,20,,,,20.64,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,189.6,141.66,58.177,131.423,47.94,83.483,71.483,,,12,47.94,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,85.12,85.12,50.398,34.722,0,34.722,34.722,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,10.04,10.04,10.04,0,0,0,,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-32271.6596,-35930.0051,35930.0051,32271.6596,3658.3455,,,,,,,,2694.5075,4.7845,,127.5004,,,32271.6596,4.0392,827.5139,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-328.5845,-831.3231,831.3231,328.5845,502.7386,,,,,,,,502.7386,,,,,,328.5845,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-10.743,-131.0589,131.0589,10.743,120.3159,,,,,,,,61.9062,,,58.4097,,,10.743,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-1.7284,-1.7284,1.7284,1.7284,0,,,,,,,,,,,,,,1.7284,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,0,-7.3006,7.3006,0,7.3006,,,,,,,,7.3006,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-13.7052,-18.0829,18.0829,13.7052,4.3777,,,,,,,,4.3777,,,,,,13.7052,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-1.7284,-1081.9173,1081.9173,1.7284,1080.1889,,,,,,,,1080.1889,,,,,,1.7284,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-0.39,-26.6783,26.6783,0.39,26.2883,,,,,,,,26.2883,,,,,,0.39,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-123.7388,-399.1412,399.1412,123.7388,275.4024,,,,,,,,275.4024,,,,,,123.7388,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-576.0919,-1473.1879,1473.1879,576.0919,897.096,,,,,,,,897.096,,,,,,576.0919,,,
To Do & Services Dienstleistungs GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,-2735.58,-13362.491,-13362.491,10626.911,10626.911,0,,,,,10626.911,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Mono,Earth,2024-Jan,SO00059,IRELAND,45,296,285.7139,-46.7661,342.7661,10.2861,332.48,332.48,,,,,,,,,,,,,10.2861,,,
To Do & Services Dienstleistungs GmbH,Mono,Earth,2024-Jan,SO00059,IRELAND,45,189.25,180.1068,-205.2432,394.4932,9.1432,385.35,,,,,,,,,385.35,,,,,9.1432,,,
To Do & Services Dienstleistungs GmbH,Mono,Earth,2024-Jan,SO00059,IRELAND,45,,0,0,0,0,0,,,,,,,,,,,,,,,,,
To Do & Services Dienstleistungs GmbH,Handy Mop,Earth,2024-Jan,SO00024,USA,30,,-9.786,-9.786,9.786,9.786,0,,,,,,,,,,,,,,9.786,,,
To Do & Services Dienstleistungs GmbH,Handy Mop,Earth,2024-Jan,SO00024,USA,30,,-1.9572,-2349.1647,2349.1647,1.9572,2347.2075,,,,,,,,,,2347.2075,,,,1.9572,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,7454.7138,7454.7138,4045.7965,3408.9173,0,3408.9173,3408.9173,,,,,,,,,,,,,,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,796.8876,796.8876,796.8876,0,0,0,,,,,,,,,,,,,,,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,196.9626,196.9626,71.5626,125.4,0,125.4,125.4,,,,,,,,,,,,,,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,123.9427,123.9427,123.9427,0,0,0,,,,,,,,,,,,,,,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-100.6731,-140.241,140.241,100.6731,39.5679,,,,,,,,,22.1964,,,,,100.6731,,17.3715,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-0.585,-0.585,0.585,0.585,0,,,,,,,,,,,,,,0.585,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-132.0593,-233.4849,233.4849,132.0593,101.4256,,,,,,,,28.6076,,,,,,132.0593,,72.818,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-1620.5442,-1788.2472,1788.2472,1620.5442,167.703,,,,,,,,,6.211,,,,,1620.5442,,161.492,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-1.854,-1.854,1.854,1.854,0,,,,,,,,,,,,,,1.854,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-10.1895,-10.1895,10.1895,10.1895,0,,,,,,,,,,,,,,10.1895,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-414.7156,-679.2085,679.2085,414.7156,264.4929,,,,,,,,,264.4929,,,,,414.7156,,,
TODA-A-N Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TODA-A-N Bau GmbH,Mono,Earth,2024-Jan,SO00059,IRELAND,45,,-9.2724,-9.2724,9.2724,9.2724,0,,,,,,,,,,,,,,9.2724,,,
TOMRUK Meryem,Cube,Venus,2024-Jan,SO00060,ITALY,60,1678.6498,1673.1844,576.4391,1102.2107,5.4654,1096.7453,821.9491,,,,,,274.7962,,,,,,,5.4654,,,
TOMRUK Meryem,Cube,Venus,2024-Jan,SO00060,ITALY,60,715.5049,715.5049,253.844,461.6609,0,461.6609,353.8977,,,,,,107.7632,,,,,,,,,,
TOMRUK Meryem,Cube,Venus,2024-Jan,SO00060,ITALY,60,,-132.9258,-139.9637,139.9637,132.9258,7.0379,,,,,,,,2.2369,,,,,,132.9258,,4.801,
TOMRUK Meryem,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,-3.2128,-3.2128,3.2128,3.2128,0,,,,,,,,,,,,,,3.2128,,,
TOMRUK Meryem,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,0,-43.1053,43.1053,0,43.1053,43.1053,,,,,,,,,,,,,,,,
TOMSEJ Miroslav,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,,-47.4752,-47.4752,47.4752,47.4752,0,,,,,,,,,,,,,,47.4752,,,
Topor G.m.b.H.,Uno Wear,Venus,2024-Jan,SO00064,USA,30,10390.8,10362.2582,6143.1484,4247.6516,28.5418,4219.1098,2614.357,,,,,,,1522.0487,,,82.7041,,,28.5418,,,
Topor G.m.b.H.,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,-66.1207,-349.6793,349.6793,66.1207,283.5586,,,,,,,,254.88,,,20.6002,,,66.1207,8.0784,,
Topor G.m.b.H.,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,,0,-12.6825,12.6825,0,12.6825,,,,,,,,,,,12.6825,,,,,,
TOTH Frantisek,Scruncho,Venus,2024-Jan,SO00065,USA,30,12352,12352,1602.4947,10749.5053,0,10749.5053,,,,,,,10749.5053,,,,,,,,,,
TOTH Frantisek,Scruncho,Venus,2024-Jan,SO00065,USA,30,,-204.8096,-229.5587,229.5587,204.8096,24.7491,,,,,,,,11.9179,,,12.8312,,,204.8096,,,
TOTH Frantisek,Scruncho,Venus,2024-Jan,SO00065,USA,30,,-1.0154,-1.0154,1.0154,1.0154,0,,,,,,,,,,,,,,1.0154,,,
TOTH Frantisek,Uno Wear,Venus,2024-Jan,SO00064,USA,30,8398.4,8385.5626,5170.2093,3228.1907,12.8374,3215.3533,3069.82,,38.19,28.3,,,,,,,79.0433,,,12.8374,,,
TOTH Frantisek,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,-126.2149,-126.2149,126.2149,126.2149,0,,,,,,,,,,,,,,126.2149,,,
TOTH Szilvia,Cuboid,Earth,2024-Jan,SO00058,USA,30,1929.3819,1929.3819,1929.3819,0,0,0,,,,,,,,,,,,,,,,,
TOTH Szilvia,Towlee,Mars,2024-Jan,SO00071,USA,30,,0,-10.4663,10.4663,0,10.4663,,,,,,,,,,,,,,,,10.4663,
TOTH Szilvia,Towlee,Mars,2024-Jan,SO00071,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TOTH Szilvia,Towlee,Mars,2024-Jan,SO00071,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TOTH Szilvia,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,12548.7597,12548.7597,3667.7863,8880.9734,0,8880.9734,8880.9734,,,,,,,,,,,,,,,,
TOTH Szilvia,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,9099.9706,9099.9706,9099.9706,0,0,0,,,,,,,,,,,,,,,,,
TOTH Szilvia,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,1206.0684,1206.0684,1206.0684,0,0,0,,,,,,,,,,,,,,,,,
TOTH Szilvia,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-661.1861,-826.8246,826.8246,661.1861,165.6385,,,,,,,,74.4982,,,81.4395,,,661.1861,,,9.7008
TOTH Szilvia,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-76.1926,-648.9914,648.9914,76.1926,572.7988,,,,,,,,138.934,,,433.8648,,,76.1926,,,
TOTH Szilvia,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-0.7302,-0.7302,0.7302,0.7302,0,,,,,,,,,,,,,,0.7302,,,
TOTH Szilvia,Mono,Earth,2024-Jan,SO00059,IRELAND,45,17544.3952,17544.3952,6901.4752,10642.92,0,10642.92,581.79,,,,,,10061.13,,,,,,,,,,
TOTH Szilvia,Mono,Earth,2024-Jan,SO00059,IRELAND,45,,-1638.8771,-5424.3296,5424.3296,1638.8771,3785.4525,,,,,,,,2706.3417,1079.1108,,,,,1638.8771,,,
TOTH Szilvia,Mono,Earth,2024-Jan,SO00059,IRELAND,45,,-2.1906,-2.1906,2.1906,2.1906,0,,,,,,,,,,,,,,2.1906,,,
TOTH Szilvia,Mono,Earth,2024-Jan,SO00059,IRELAND,45,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TOTH Szilvia,Mono,Earth,2024-Jan,SO00059,IRELAND,45,,0,0,0,0,0,,,,,,,,,,,,,,,,,
Trockenbau Djordje Petrovic GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,6249.51,6249.51,3852.9967,2396.5133,0,2396.5133,1620.9539,,384.4332,391.1262,,,,,,,,,,,,,
Trockenbau Djordje Petrovic GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,,-2230.3378,-2236.7489,2236.7489,2230.3378,6.4111,,,,,,,,,6.4111,,,,,2230.3378,,,
Trockenbau Djordje Petrovic GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,,-223.9119,-229.0809,229.0809,223.9119,5.169,,,,,,,,,,,5.169,,,223.9119,,,
TSP Top System Projekt GmbH,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,2694.38,2660.217,1662.2123,1032.1677,34.163,998.0047,988.9435,,,,,,,,,,9.0612,,,34.163,,,
TSP Top System Projekt GmbH,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,,-67.4034,-72.1073,72.1073,67.4034,4.7039,,,,,,,,,,,4.7039,,,67.4034,,,
TURO GmbH,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,932.7,897.0196,366.0044,566.6956,35.6804,531.0152,516.36,,7.5,,,,,,,,7.1552,,,35.6804,,,
TURO GmbH,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,,-239.9343,-239.9343,239.9343,239.9343,0,,,,,,,,,,,,,,239.9343,,,
TURO GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,1587,1582.0484,963.0563,623.9437,4.9516,618.9921,396.1054,,,,,,,201.6938,,,21.1929,,,4.9516,,,
TURO GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,-83.9715,-106.995,106.995,83.9715,23.0235,,,,,,,,,,,6.8667,,,83.9715,16.1568,,
TURO GmbH,Cylinder,Mars,2024-Jan,SO00026,USA,30,400,400,275,125,0,125,,,,,,,125,,,,,,,,,,
TURO GmbH,Cylinder,Mars,2024-Jan,SO00026,USA,30,,-137.9466,-137.9466,137.9466,137.9466,0,,,,,,,,,,,,,,137.9466,,,
TURO GmbH,Cylinder,Mars,2024-Jan,SO00026,USA,30,,-2.0308,-2.0308,2.0308,2.0308,0,,,,,,,,,,,,,,2.0308,,,
TUTINEX GmbH,Scruncho,Venus,2024-Jan,SO00065,USA,30,,-49.5664,-49.5664,49.5664,49.5664,0,,,,,,,,,,,,,,49.5664,,,
TUTINEX GmbH,Scruncho,Venus,2024-Jan,SO00065,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TUTINEX GmbH,Scruncho,Venus,2024-Jan,SO00065,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TUTINEX GmbH,Stickem,Venus,2024-Jan,SO00061,IRELAND,45,,-20.0915,-20.0915,20.0915,20.0915,0,,,,,,,,,,,,,,20.0915,,,
TUTINEX GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,1883.2736,1851.8102,963.1452,920.1284,31.4634,888.665,847.5219,,,20,,,,,,,21.1431,,,31.4634,,,
TUTINEX GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,-223.1189,-239.7968,239.7968,223.1189,16.6779,,,,,,,,,,,16.6779,,,223.1189,,,
TUTINEX GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,0,-22.0629,22.0629,0,22.0629,,,,15,,,,,,,7.0629,,,,,,
TUTINEX GmbH,Uno Wear,Venus,2024-Jan,SO00064,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TWISTER Services GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,1620,1585.1065,1186.1065,433.8935,34.8935,399,399,,,,,,,,,,,,,34.8935,,,
TWISTER Services GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,415,415,269.1548,145.8452,0,145.8452,145.8452,,,,,,,,,,,,,,,,
TWISTER Services GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,60,60,51.6,8.4,0,8.4,8.4,,,,,,,,,,,,,,,,
TWISTER Services GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,,-964.5923,-964.5923,964.5923,964.5923,0,,,,,,,,,,,,,,964.5923,,,
TWISTER Services GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,,-37.4418,-37.4418,37.4418,37.4418,0,,,,,,,,,,,,,,37.4418,,,
TWISTER Services GmbH,Sharpy Knife,Mars,2024-Jan,SO00062,SPAIN,UNKNOWN,,-7.1582,-7.1582,7.1582,7.1582,0,,,,,,,,,,,,,,7.1582,,,
Tycoon Project Management GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,333.02,318.6803,219.5713,113.4487,14.3397,99.109,99.109,,,,,,,,,,,,,14.3397,,,
Tycoon Project Management GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,33.3,-288.1584,-288.1584,321.4584,321.4584,0,,,,,,,,,,,,,,321.4584,,,
Una Projekt GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,6232.1414,6232.1414,3075.3357,3156.8057,0,3156.8057,3156.8057,,,,,,,,,,,,,,,,
Una Projekt GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,2784.6447,2784.6447,1423.2112,1361.4335,0,1361.4335,1361.4335,,,,,,,,,,,,,,,,
Una Projekt GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,623.2055,623.2055,623.2055,0,0,0,,,,,,,,,,,,,,,,,
Una Projekt GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,278.4494,38.0417,38.0417,240.4077,240.4077,0,,,,,,,,,,,,,,240.4077,,,
Una Projekt GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-458.7161,-486.5189,486.5189,458.7161,27.8028,,,,,,,,,,,,,,458.7161,,27.8028,
Una Projekt GmbH,ONEset,Earth,2024-Jan,SO00023,UK,60,790.88,790.88,520.7035,270.1765,0,270.1765,270.1765,,,,,,,,,,,,,,,,
Una Projekt GmbH,ONEset,Earth,2024-Jan,SO00023,UK,60,79.09,79.09,79.09,0,0,0,,,,,,,,,,,,,,,,,
Una Projekt GmbH,ONEset,Earth,2024-Jan,SO00023,UK,60,,-15.5451,-15.5451,15.5451,15.5451,0,,,,,,,,,,,,,,15.5451,,,
Una Projekt GmbH,ONEset,Earth,2024-Jan,SO00023,UK,60,,-0.7882,-0.7882,0.7882,0.7882,0,,,,,,,,,,,,,,0.7882,,,
V & E Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,3934.1,3927.7595,1989.7198,1944.3802,6.3405,1938.0397,1493.7117,,,,,,,444.328,,,,,,6.3405,,,
V & E Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,415.18,-277.6977,-277.6977,692.8777,692.8777,0,,,,,,,,,,,,,,692.8777,,,
V & E Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-204.6044,-204.6044,204.6044,204.6044,0,,,,,204.6044,,,,,,,,,,,,
V & E Bau GmbH,Orbital Keys,Earth,2024-Jan,SO00063,USA,30,,-862.5139,-1756.247,1756.247,862.5139,893.7331,,,,,,,,40,,,,,,862.5139,,853.7331,
V & E Bau GmbH,Mono,Earth,2024-Jan,SO00059,IRELAND,45,,0,-6.666,6.666,0,6.666,,,,,,,,6.666,,,,,,,,,
V & E Bau GmbH,Handy Mop,Earth,2024-Jan,SO00024,USA,30,1255.5,1255.5,1255.5,0,0,0,,,,,,,,,,,,,,,,,
VACARESCU Cosmin-Aurel,Uno Wear,Venus,2024-Jan,SO00064,USA,30,1298.64,1289.5132,643.0162,655.6238,9.1268,646.497,151.456,,,,,,,463.5101,,,31.5309,,,9.1268,,,
